Name,50 FR 15,100 FR 15,200 FR 15,500 FR 15,1000 FR 15,1650 FR 15,100 BK 15,200 BK 15,100 BR 15,200 BR 15,100 FL 15,200 FL 15,200 IM 15,400 IM 15,50 FR 16,100 FR 16,200 FR 16,500 FR 16,1000 FR 16,1650 FR 16,100 BK 16,200 BK 16,100 BR 16,200 BR 16,100 FL 16,200 FL 16,200 IM 16,400 IM 16,50 FR 17,100 FR 17,200 FR 17,500 FR 17,1000 FR 17,1650 FR 17,100 BK 17,200 BK 17,100 BR 17,200 BR 17,100 FL 17,200 FL 17,200 IM 17,400 IM 17,50 FR 18,100 FR 18,200 FR 18,500 FR 18,1000 FR 18,1650 FR 18,100 BK 18,200 BK 18,100 BR 18,200 BR 18,100 FL 18,200 FL 18,200 IM 18,400 IM 18,Top 3 Power Points,Top 3 Ratio,Top 3 Improvement,Top 5 Improvement
Joonas Koski,0.0,49.71,105.16,283.3,596.27,987.67,56.26,120.86,63.63,129.08,57.46,153.56,114.71,243.06,26.29,47.7,102.98,277.69,598.86,1003.62,51.74,109.26,62.55,127.49,55.29,149.64,112.69,238.93,0.0,47.86,104.23,275.37,613.04,1037.44,52.34,112.82,62.19,124.52,55.62,125.54,112.42,239.5,26.57,55.64,122.14,278.01,0.0,0.0,62.13,108.1,69.49,145.44,61.5,144.28,110.81,233.41,876.3333333333334,104.73907742654012,14.73907742654011,12.975142819633305
Jordan Diekema,25.23,46.9,103.48,0.0,0.0,0.0,50.95,113.62,0.0,0.0,0.0,0.0,0.0,0.0,22.2,48.23,102.79,0.0,0.0,0.0,51.28,111.83,0.0,0.0,0.0,0.0,0.0,0.0,21.47,55.15,122.85,0.0,0.0,0.0,50.63,114.34,0.0,0.0,0.0,0.0,0.0,0.0,20.91,49.92,0.0,0.0,0.0,0.0,48.66,106.38,0.0,0.0,0.0,0.0,0.0,0.0,938.5,98.61518243349285,8.615182433492853,9.028964281343391
Jordan Hurwitz,24.31,52.11,111.17,303.1,0.0,1032.51,56.51,122.11,66.45,141.73,54.09,119.75,121.21,256.61,22.49,49.76,110.48,0.0,0.0,1033.52,68.15,121.08,59.22,125.23,52.29,115.59,116.18,283.93,22.59,48.95,0.0,0.0,0.0,0.0,56.57,0.0,57.8,125.64,51.65,120.0,119.23,0.0,21.76,49.29,110.32,0.0,0.0,0.0,0.0,0.0,56.87,123.72,51.06,122.3,113.71,0.0,826.3333333333334,98.78377869283058,8.783778692830591,8.83323159110747
Jordan Kobb,23.02,50.12,110.48,0.0,0.0,0.0,58.73,0.0,61.09,131.77,57.65,119.74,121.01,254.03,23.47,50.27,110.67,293.85,0.0,0.0,59.25,119.7,59.6,130.5,53.6,117.84,118.27,249.83,22.42,48.0,103.31,0.0,0.0,0.0,54.7,118.11,59.49,130.49,51.73,117.44,117.72,250.76,22.17,48.67,0.0,0.0,0.0,0.0,64.96,0.0,61.8,149.78,52.95,117.41,118.0,253.48,669.0,107.73463454704937,17.73463454704936,13.61786296743045
Jordan Wilimovsky,24.53,53.66,112.35,294.67,608.56,1012.33,58.82,124.83,69.86,0.0,58.41,128.66,128.01,0.0,28.5,53.74,108.11,281.19,572.27,954.13,58.33,117.72,0.0,0.0,58.0,127.28,123.03,250.5,0.0,0.0,109.16,275.14,0.0,925.01,0.0,115.52,0.0,146.71,0.0,0.0,0.0,250.96,0.0,0.0,103.7,263.82,0.0,898.8,0.0,115.38,0.0,0.0,0.0,0.0,116.23,237.38,974.0,96.4376513374664,6.437651337466405,5.941925153561382
Jorden Merrilees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.84,0.0,0.0,0.0,61.33,132.05,0.0,0.0,0.0,0.0,133.99,284.41,0.0,0.0,114.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.92,0.0,128.11,274.87,25.84,54.49,99.05,267.52,0.0,0.0,62.27,133.35,0.0,0.0,0.0,0.0,0.0,235.53,937.3333333333334,95.75747292998128,5.757472929981264,5.588927514245163
Jorge Siwady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.24,27.5,59.31,127.26,0.0,0.0,0.0,72.29,0.0,84.21,0.0,0.0,0.0,145.12,312.67,0.0,57.91,124.58,0.0,0.0,0.0,69.86,0.0,0.0,0.0,0.0,0.0,144.08,305.74,0.0,58.32,110.83,0.0,0.0,0.0,68.35,0.0,0.0,0.0,0.0,127.81,124.65,266.8,569.0,93.02251988752646,3.022519887526453,6.2625089430816825
Jos Smith,22.16,48.88,108.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01,0.0,126.23,0.0,21.68,47.84,106.49,295.82,634.84,0.0,57.35,0.0,0.0,0.0,55.34,0.0,127.68,0.0,21.56,47.27,105.35,302.11,0.0,0.0,58.89,131.42,0.0,0.0,53.81,0.0,131.08,276.47,20.87,46.14,102.45,0.0,0.0,0.0,69.37,155.13,0.0,0.0,53.5,0.0,150.27,0.0,855.6666666666666,96.56918133592956,6.569181335929555,7.006325254283615
Joseph Kind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,49.39,112.94,333.88,0.0,0.0,56.46,165.06,0.0,0.0,57.24,0.0,0.0,0.0,640.0,98.69945339799999,8.699453397999985,7.342893375348827
Joseph Lastelic,23.95,51.15,105.1,278.85,573.0,966.01,0.0,152.15,0.0,0.0,68.91,144.37,145.65,304.5,22.92,47.78,100.55,268.04,559.42,925.63,61.19,134.41,75.17,153.34,57.32,127.01,129.53,251.38,22.25,48.33,100.15,267.78,0.0,941.22,61.11,138.76,69.18,148.7,55.65,118.04,122.29,252.56,25.11,53.71,98.22,263.68,563.75,931.61,66.05,0.0,0.0,0.0,57.54,132.47,138.88,291.96,882.3333333333334,99.21553435355207,9.215534353552078,7.666637860406298
Joseph Raycroft,23.11,49.87,107.67,299.32,0.0,0.0,54.12,117.77,59.89,130.5,55.03,124.27,116.19,252.33,26.26,0.0,104.22,0.0,0.0,0.0,51.8,113.77,58.09,162.52,61.05,142.85,112.73,247.47,0.0,49.12,103.94,281.04,0.0,0.0,52.03,127.03,58.35,127.51,51.44,113.56,112.79,292.52,27.41,58.05,125.48,0.0,0.0,0.0,61.54,142.93,59.53,124.41,51.32,133.57,114.81,243.45,858.3333333333334,97.11205692636652,7.112056926366516,16.190211276754063
Josh Beals,23.31,50.2,104.96,281.48,581.36,0.0,54.13,115.96,68.08,145.87,52.71,114.47,119.9,249.2,22.96,49.91,101.03,266.9,554.69,918.95,54.38,111.45,66.4,140.22,51.46,111.16,115.81,240.8,26.81,47.75,99.44,264.88,545.86,922.9,51.66,117.79,80.2,140.54,52.58,109.17,118.06,239.84,24.79,55.86,101.02,260.09,563.74,915.1,63.47,137.43,78.34,0.0,57.9,113.42,120.53,234.14,853.3333333333334,102.0560564357261,12.056056435726102,14.911906907332916
Josh Charnin-Aker,25.57,48.32,104.62,278.0,575.04,972.83,53.27,114.79,64.2,133.66,53.85,115.34,115.24,243.09,22.38,47.15,106.15,276.41,575.92,0.0,52.44,111.38,0.0,129.91,51.05,110.4,112.6,238.77,0.0,0.0,103.89,277.52,570.54,0.0,51.55,109.72,0.0,132.42,57.04,110.88,112.06,235.93,0.0,0.0,0.0,0.0,0.0,927.8,50.77,108.0,0.0,0.0,56.34,108.38,107.93,231.74,966.6666666666666,96.98781595187455,6.987815951874554,7.369016738821796
Josh Ginsborg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,50.91,106.81,292.46,0.0,0.0,0.0,0.0,70.34,0.0,69.27,0.0,136.66,0.0,21.94,46.96,101.3,278.33,0.0,0.0,61.92,0.0,0.0,0.0,58.43,0.0,124.43,0.0,21.79,46.18,98.22,267.79,0.0,0.0,58.93,0.0,69.34,0.0,53.4,0.0,120.37,0.0,828.0,99.62578266377339,9.62578266377338,13.207175455838295
Josh Hafkin,21.88,48.83,109.9,0.0,0.0,0.0,50.42,110.78,0.0,0.0,51.0,0.0,124.54,0.0,21.44,46.22,106.68,0.0,625.08,0.0,48.75,108.14,0.0,0.0,51.14,0.0,0.0,0.0,20.88,46.25,109.42,0.0,0.0,0.0,48.59,107.62,0.0,0.0,51.84,0.0,122.47,0.0,20.73,48.24,128.26,0.0,0.0,0.0,48.11,106.36,0.0,0.0,50.81,0.0,0.0,0.0,873.6666666666666,99.83587755274978,9.835877552749777,10.454140988828042
Josh Prenot,23.47,49.52,105.32,274.46,563.92,958.87,55.97,115.93,61.42,127.69,52.85,112.11,114.93,242.39,22.0,47.73,104.34,273.82,565.92,946.86,51.49,111.73,58.22,124.48,50.44,111.01,111.61,235.55,21.66,46.75,101.23,270.76,552.09,931.45,50.77,110.99,56.31,123.8,48.71,106.37,109.83,229.05,22.19,47.61,100.14,271.02,536.64,918.97,50.66,114.69,55.83,118.73,50.51,110.11,110.1,229.59,967.3333333333334,98.4445608851554,8.444560885155385,5.727189219247634
Josh Rozner,24.94,55.15,119.9,329.53,706.74,0.0,63.98,137.84,64.68,145.76,0.0,0.0,136.83,0.0,24.73,51.43,113.06,316.9,0.0,0.0,60.34,132.79,63.88,142.44,74.55,0.0,131.35,346.94,23.2,49.86,108.1,314.0,0.0,0.0,59.56,161.66,62.43,138.28,73.82,0.0,129.39,0.0,22.89,48.54,107.07,301.86,0.0,0.0,56.41,154.18,61.28,138.34,68.2,0.0,124.62,325.2,701.0,96.90568961561702,6.905689615617016,9.54143353596134
Josh Tucci,26.07,55.28,120.24,321.91,0.0,0.0,67.45,142.75,74.83,0.0,59.19,147.23,134.34,283.63,25.89,53.63,115.13,304.81,0.0,0.0,77.87,0.0,0.0,0.0,58.39,141.62,130.16,271.39,24.39,53.63,116.6,301.39,625.47,1061.02,0.0,0.0,0.0,0.0,59.41,140.61,133.08,276.51,0.0,0.0,116.02,313.55,0.0,0.0,0.0,0.0,0.0,0.0,58.02,134.89,0.0,0.0,488.0,101.49308205315373,11.49308205315372,11.49308205315372
Jp Mortenson,22.99,49.93,109.6,0.0,0.0,0.0,53.54,116.23,0.0,0.0,53.45,122.05,130.52,0.0,22.97,49.23,109.36,0.0,0.0,0.0,51.36,112.39,0.0,0.0,51.97,121.86,0.0,0.0,0.0,49.17,109.18,0.0,0.0,0.0,51.57,0.0,0.0,0.0,50.03,117.89,0.0,0.0,22.56,47.57,0.0,0.0,0.0,0.0,51.44,118.61,0.0,0.0,49.47,114.47,0.0,0.0,772.0,101.13969761717195,11.139697617171933,10.661665883886286
Jt Stilley,23.68,49.74,106.93,288.54,616.85,1028.56,57.46,129.18,84.88,0.0,56.8,126.12,125.8,270.72,22.81,48.06,102.37,282.3,592.97,995.59,57.32,119.02,67.87,145.3,57.01,125.83,126.5,259.13,22.03,46.64,99.29,273.4,617.04,969.39,52.41,115.55,59.49,0.0,53.41,116.69,114.73,259.48,21.29,45.46,99.68,272.51,561.7,973.6,53.93,119.09,61.85,0.0,51.58,112.92,114.74,243.75,877.0,97.75419889486359,7.754198894863601,7.543537602446077
Judd Howard,23.91,51.78,104.93,273.65,0.0,0.0,60.17,0.0,57.33,124.29,55.92,0.0,117.47,246.12,0.0,50.41,105.8,273.84,0.0,0.0,57.34,0.0,55.97,121.14,55.72,0.0,115.01,244.32,0.0,56.04,106.18,286.74,0.0,0.0,54.7,0.0,54.98,123.1,59.54,0.0,110.38,239.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85,117.17,0.0,0.0,108.44,235.21,984.3333333333334,97.45505309622673,7.4550530962267345,9.668603711885625
Julian Ballestas,21.66,46.7,100.47,0.0,615.39,0.0,57.79,128.61,65.41,145.69,51.93,115.42,120.94,262.65,21.2,45.62,99.8,296.39,0.0,1030.43,67.17,0.0,63.45,172.09,50.05,119.45,116.18,253.44,21.08,45.4,99.06,291.37,601.72,1029.32,56.76,123.99,0.0,139.97,49.69,110.8,113.77,253.25,20.93,44.8,98.1,286.36,607.92,0.0,56.84,0.0,59.54,139.59,48.92,109.2,113.59,251.29,898.0,98.20231116524634,8.202311165246345,8.721344893127743
Julian Bonse,23.71,49.79,106.51,289.41,610.13,0.0,60.68,144.61,0.0,158.32,56.68,129.27,124.98,274.67,22.78,48.39,103.26,276.73,594.87,0.0,59.95,129.21,67.84,147.11,52.94,114.24,126.19,263.23,25.87,48.46,102.2,270.26,557.62,958.03,60.63,129.79,69.42,148.99,54.56,114.38,124.0,255.69,25.83,55.42,100.06,266.66,0.0,925.07,72.02,0.0,78.12,0.0,59.98,112.19,0.0,261.12,885.3333333333334,98.8534863039419,8.853486303941903,9.21960355482747
Julian Mackrel,21.56,47.24,102.74,296.55,616.95,0.0,52.67,115.99,59.57,133.78,56.88,0.0,119.84,267.68,21.4,46.88,101.98,296.07,622.04,0.0,52.59,114.72,60.08,132.55,52.58,122.8,115.64,252.97,20.36,44.88,100.95,290.85,0.0,0.0,51.56,112.6,57.54,128.54,50.44,123.69,113.49,247.35,20.58,44.83,98.16,0.0,0.0,0.0,51.99,112.29,61.22,148.36,50.8,0.0,120.74,0.0,892.3333333333334,98.25502895783424,8.255028957834242,12.633427816342083
Julian Radice,22.81,49.86,107.24,282.91,0.0,0.0,57.11,118.55,75.53,0.0,53.06,123.15,117.16,254.47,23.54,49.4,105.49,276.72,632.74,0.0,58.28,118.48,62.35,142.32,52.81,116.92,112.26,245.96,25.51,49.85,103.31,272.8,601.77,1006.78,0.0,118.2,63.94,137.59,52.95,113.71,111.45,236.71,0.0,48.76,102.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53,111.85,112.15,240.32,839.0,99.07581875280394,9.075818752803947,8.434382489354855
Julio Ferreira-Velazquez,23.53,51.65,114.8,0.0,0.0,0.0,61.1,144.39,70.71,0.0,58.91,0.0,132.22,281.22,22.8,49.33,108.58,306.45,0.0,0.0,59.77,143.28,69.39,0.0,56.06,127.01,125.04,285.66,22.11,48.14,104.71,0.0,0.0,0.0,62.71,0.0,67.51,0.0,55.06,127.02,125.19,270.93,21.82,46.77,102.16,284.44,0.0,1013.2,75.25,0.0,0.0,0.0,52.53,142.69,145.24,0.0,775.3333333333334,98.16440319405392,8.164403194053918,7.755808372196324
Justin DiFederico,24.1,51.32,113.13,301.26,621.79,1129.71,55.24,116.28,64.79,140.13,52.54,113.18,118.39,250.29,23.81,50.38,109.52,287.07,592.73,0.0,55.28,115.68,62.03,0.0,51.53,111.23,118.36,247.18,23.45,49.57,109.24,288.69,589.84,0.0,51.56,110.93,71.67,133.84,50.13,109.22,114.84,238.44,0.0,61.52,106.77,284.67,0.0,0.0,50.23,111.59,63.69,139.14,49.97,107.41,112.02,241.53,812.0,101.59326671433516,11.59326671433516,10.997247940264527
Justin Glanda,21.46,46.91,101.03,279.09,597.63,977.66,0.0,149.83,64.85,133.28,52.28,116.01,115.69,250.04,21.67,46.21,102.35,280.01,0.0,0.0,58.12,124.02,63.18,137.02,50.48,112.2,114.73,246.38,21.4,46.15,100.01,279.97,0.0,0.0,69.42,127.73,67.09,134.93,50.28,112.6,111.79,249.05,21.27,45.62,98.63,272.56,0.0,0.0,68.32,0.0,77.75,136.55,49.67,110.0,112.07,248.67,803.0,105.86636793792803,15.866367937928036,16.630225806055748
Justin Hanson,23.26,50.49,106.89,283.11,0.0,0.0,0.0,0.0,61.14,0.0,50.39,111.09,113.31,242.64,23.15,48.55,104.74,284.09,0.0,0.0,0.0,0.0,60.91,132.12,49.97,108.08,111.33,239.62,0.0,49.3,103.18,287.03,0.0,0.0,0.0,0.0,58.45,130.22,49.58,109.76,109.93,235.02,0.0,0.0,0.0,284.92,0.0,0.0,0.0,0.0,0.0,0.0,51.19,107.54,109.72,234.64,864.6666666666666,100.18975091210787,10.189750912107861,9.647458948510979
Justin Kaisrlik,21.46,46.21,100.86,270.24,567.36,935.19,55.53,119.79,64.09,138.78,54.6,114.84,114.38,244.38,21.39,45.74,98.73,263.94,566.48,988.03,56.47,124.74,66.59,140.44,55.3,111.24,111.77,236.67,21.35,46.39,98.11,265.68,0.0,0.0,52.37,110.97,63.44,139.31,54.68,119.18,109.6,234.2,25.1,45.86,100.05,266.79,0.0,0.0,51.26,114.39,62.78,160.32,54.25,0.0,113.56,238.95,854.0,100.12100171221181,10.121001712211807,10.990037763537272
Justin Plaschka,21.15,46.9,102.34,0.0,0.0,1009.34,51.76,116.75,64.47,140.1,50.23,113.83,116.9,249.73,20.74,45.05,100.08,279.39,0.0,988.87,51.24,113.88,61.25,134.03,48.92,109.45,112.16,247.55,20.08,43.7,99.09,278.25,0.0,980.77,48.86,113.92,59.94,132.94,48.46,107.37,107.83,252.23,20.07,43.54,116.52,0.0,0.0,0.0,49.93,0.0,0.0,0.0,46.98,0.0,0.0,0.0,995.0,97.45631552280479,7.456315522804788,9.396833292485663
Justin Summers,22.13,48.89,109.71,326.9,0.0,0.0,64.18,134.44,74.48,158.74,53.54,123.33,126.9,286.82,22.41,47.48,104.57,292.06,0.0,0.0,67.53,127.46,70.85,153.89,51.56,115.61,126.91,271.18,21.91,47.52,101.38,288.16,0.0,0.0,57.93,0.0,71.12,0.0,50.57,113.31,127.38,315.41,21.39,47.42,103.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,111.73,0.0,0.0,821.5,99.37907495091375,9.379074950913745,10.531530357738468
Karl Arvidsson,24.4,53.21,109.23,322.99,0.0,0.0,59.07,124.76,58.52,128.63,53.77,124.93,115.13,263.32,23.36,49.39,114.33,309.05,0.0,1087.13,54.35,119.9,56.13,122.99,52.66,120.18,113.23,249.48,22.03,51.2,112.42,318.9,0.0,0.0,57.5,114.25,54.97,119.86,51.57,127.7,109.38,241.27,0.0,50.04,0.0,0.0,0.0,0.0,0.0,0.0,53.99,117.57,0.0,0.0,109.09,0.0,950.6666666666666,98.17742654162306,8.177426541623058,8.177426541623058
Karl Mayer,24.12,51.27,0.0,0.0,0.0,0.0,56.12,121.29,85.75,0.0,54.6,122.18,127.35,271.25,22.5,48.02,109.07,0.0,0.0,0.0,53.6,119.59,69.74,0.0,51.31,118.84,121.66,265.3,21.93,47.57,104.21,0.0,0.0,0.0,52.45,115.59,0.0,0.0,49.97,115.19,0.0,0.0,22.77,0.0,0.0,0.0,0.0,0.0,53.35,124.84,0.0,0.0,50.83,114.21,0.0,0.0,749.3333333333334,100.32022749101009,10.320227491010074,11.2205627751203
Karol Mlynarski,21.63,47.47,102.05,281.23,0.0,0.0,53.42,116.04,68.62,151.68,56.11,0.0,121.33,0.0,21.18,46.48,100.83,279.59,0.0,0.0,53.11,117.09,65.47,0.0,54.01,0.0,124.6,0.0,20.7,45.87,102.67,306.38,0.0,0.0,53.35,123.38,59.34,0.0,52.7,0.0,116.02,0.0,20.95,45.85,101.25,0.0,0.0,0.0,64.33,0.0,0.0,0.0,63.57,0.0,0.0,0.0,773.6666666666666,100.8818498234184,10.881849823418408,10.881849823418408
Kasey Calwell,23.67,50.34,111.58,0.0,0.0,0.0,57.61,0.0,62.1,137.87,57.3,0.0,121.77,262.54,23.35,48.37,109.63,0.0,640.91,0.0,53.42,122.2,59.92,131.45,56.22,125.96,115.7,248.56,22.52,48.45,106.24,296.88,0.0,0.0,53.51,115.82,58.5,128.32,55.34,127.42,114.23,243.76,22.28,46.93,103.06,0.0,0.0,1073.11,51.87,114.85,56.53,125.22,56.32,0.0,111.1,241.76,804.6666666666666,100.5930334989867,10.5930334989867,10.936484297432303
Kaz Takabayashi,22.09,48.11,102.6,287.5,574.43,0.0,51.33,115.0,69.28,147.93,50.05,110.9,118.64,257.69,21.35,48.56,102.9,278.18,681.99,1000.59,50.75,115.86,60.91,161.66,49.54,108.78,118.28,256.43,21.46,55.54,101.84,283.71,568.09,0.0,49.7,120.71,65.03,142.6,49.35,108.52,113.17,251.92,24.56,55.77,103.18,273.5,0.0,0.0,49.2,0.0,0.0,0.0,48.5,108.68,132.0,0.0,922.0,97.89917658267025,7.899176582670256,7.899176582670256
Kazu Miyahara,23.92,52.07,0.0,0.0,0.0,0.0,0.0,0.0,64.26,139.98,0.0,0.0,0.0,0.0,23.51,50.96,108.33,0.0,0.0,0.0,0.0,0.0,60.9,131.88,0.0,0.0,122.69,0.0,22.97,50.0,108.78,0.0,0.0,0.0,0.0,0.0,58.34,131.8,62.51,0.0,121.1,0.0,26.43,48.29,103.04,0.0,0.0,0.0,0.0,0.0,56.47,122.04,51.59,0.0,114.62,0.0,870.6666666666666,97.4972734456515,7.497273445651505,7.249612413464036
Keanan Dols,22.92,50.21,105.22,288.33,608.83,0.0,54.16,112.67,65.03,134.02,53.86,116.76,115.43,246.6,22.25,48.56,105.7,0.0,0.0,0.0,51.42,108.62,75.47,138.64,51.05,117.12,112.28,241.87,22.17,46.65,103.24,286.59,0.0,0.0,49.95,109.11,60.68,134.32,50.96,113.1,110.08,246.03,21.21,45.68,104.22,287.39,0.0,0.0,49.11,105.25,62.55,132.97,51.23,110.01,109.36,244.21,912.6666666666666,99.28299262265816,9.282992622658162,7.903434170900159
Keegan Bundy,21.43,46.74,108.79,298.17,0.0,0.0,53.37,116.75,63.6,146.3,52.37,129.72,118.14,267.13,20.75,45.68,107.58,0.0,0.0,0.0,52.3,113.95,63.61,148.43,51.39,124.68,117.81,267.47,20.46,44.81,102.2,301.08,0.0,0.0,52.47,123.44,61.0,146.78,50.45,0.0,124.78,0.0,20.59,45.24,107.95,0.0,0.0,0.0,50.91,150.53,68.05,0.0,50.38,0.0,144.77,0.0,813.6666666666666,106.36116299257141,16.36116299257141,14.17043556320585
Keenan Timko,24.7,53.95,121.56,0.0,0.0,0.0,62.2,161.99,64.08,140.95,59.19,0.0,127.45,274.92,24.41,52.51,0.0,0.0,0.0,0.0,60.56,0.0,63.16,137.53,55.6,123.08,124.89,265.71,24.05,51.54,117.28,0.0,0.0,0.0,60.24,0.0,62.63,137.06,54.65,121.53,122.92,261.53,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,61.86,134.08,53.67,118.4,121.1,0.0,685.0,98.41581703629285,8.415817036292857,8.561293693987242
Kei Hyogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.52,0.0,0.0,0.0,271.54,0.0,0.0,115.25,0.0,0.0,0.0,0.0,0.0,0.0,142.11,0.0,0.0,0.0,267.41,0.0,0.0,112.87,0.0,0.0,0.0,0.0,0.0,0.0,143.35,0.0,0.0,126.21,0.0,890.0,91.24540022224528,1.2454002222452658,-0.353493024598059
Kei Masuda,23.36,48.51,106.45,286.4,600.78,1011.59,56.32,122.26,69.96,0.0,53.47,113.88,126.0,264.53,23.52,49.78,107.45,290.72,0.0,1076.74,54.78,118.77,69.94,0.0,52.39,117.01,118.91,258.71,22.47,50.64,106.46,286.38,0.0,0.0,54.09,116.85,0.0,150.02,52.11,113.32,119.66,270.34,26.29,51.09,105.35,0.0,0.0,0.0,53.72,122.53,0.0,0.0,51.29,111.85,140.24,252.98,658.3333333333334,103.08258019105374,13.082580191053731,13.082580191053731
Keltan Lawler,24.06,50.2,109.52,288.16,0.0,0.0,57.84,119.33,63.95,136.34,52.92,115.19,119.79,252.83,22.47,48.53,107.41,287.35,587.23,0.0,54.23,114.44,61.85,137.09,51.2,112.83,115.79,244.11,22.31,47.58,104.49,280.55,0.0,0.0,51.81,113.57,59.98,129.49,50.16,109.31,113.41,238.42,0.0,0.0,105.04,0.0,0.0,0.0,59.63,126.67,0.0,148.51,52.32,111.12,111.73,237.22,881.0,98.02907744966917,8.029077449669176,8.771457869941646
Kendrick McDonald,23.87,52.96,114.4,0.0,619.58,0.0,60.95,129.19,58.75,127.2,53.02,116.11,118.52,250.0,23.47,49.65,134.6,301.45,0.0,0.0,61.01,127.62,57.44,123.29,52.15,114.34,114.97,242.07,24.0,0.0,113.97,0.0,0.0,0.0,0.0,132.77,57.46,122.72,51.08,112.16,114.57,240.14,0.0,60.04,0.0,0.0,0.0,0.0,0.0,0.0,56.74,146.76,51.62,118.46,112.87,254.21,855.3333333333334,98.68796705913317,8.687967059133172,10.085790125571638
Kenneth Castro-Abrams,23.42,47.81,102.75,303.71,0.0,1029.16,50.54,108.99,70.41,0.0,49.65,142.18,113.84,263.24,22.71,47.41,101.07,283.43,599.66,998.64,50.58,107.62,0.0,147.99,49.39,109.04,113.24,248.87,22.56,46.53,99.34,0.0,0.0,0.0,49.51,109.0,66.01,139.17,48.53,108.28,110.69,0.0,27.3,58.51,120.75,0.0,0.0,0.0,50.62,109.28,0.0,0.0,57.29,135.52,133.07,0.0,873.3333333333334,100.07645959660954,10.076459596609524,10.954693637636758
Kent Haeffner,23.09,49.49,104.12,277.33,585.39,980.72,72.9,0.0,81.22,0.0,0.0,0.0,0.0,0.0,22.48,47.83,100.92,270.73,568.59,942.03,0.0,163.7,0.0,0.0,0.0,0.0,0.0,0.0,21.79,59.01,99.91,265.75,560.28,924.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,55.84,103.87,273.27,573.44,935.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.3333333333334,98.55786567310437,8.557865673104368,8.769330131188132
Kent Yamada,23.95,51.38,112.37,311.42,656.97,1079.65,65.0,141.68,61.13,134.27,57.33,131.96,123.34,277.48,23.59,50.34,110.25,302.84,0.0,1110.39,65.15,137.43,60.2,134.02,55.32,132.2,122.48,268.04,22.99,50.09,111.94,0.0,0.0,0.0,61.44,137.1,60.82,136.97,55.28,132.11,123.44,0.0,23.3,51.33,122.54,0.0,0.0,0.0,0.0,0.0,60.59,130.47,54.67,0.0,120.65,0.0,682.0,99.39917055389986,9.399170553899863,9.203335644392986
Kevin Bartell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,51.66,0.0,0.0,0.0,0.0,0.0,0.0,63.2,139.01,56.19,0.0,0.0,0.0,22.4,48.5,109.97,297.81,0.0,0.0,60.14,0.0,57.15,132.24,52.22,0.0,119.06,263.02,791.3333333333334,97.52149210158075,7.521492101580765,6.350192757266575
Kevin Brazitis,23.1,49.9,112.89,313.81,0.0,0.0,62.82,139.85,72.93,0.0,54.23,0.0,131.39,0.0,21.53,47.01,107.24,0.0,0.0,0.0,59.48,129.83,68.75,0.0,51.09,121.77,127.59,273.72,21.62,46.64,104.16,294.63,611.16,0.0,57.93,125.23,68.67,0.0,50.62,114.94,124.5,258.39,21.16,45.74,123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.64,0.0,0.0,0.0,821.6666666666666,98.87384998985569,8.8738499898557,8.473743867199762
Kevin Butz,26.57,58.86,105.75,281.48,0.0,0.0,67.91,122.96,0.0,141.38,55.33,119.12,120.08,251.12,26.92,50.05,102.8,275.16,571.96,0.0,58.29,118.08,80.71,161.3,55.43,114.79,116.56,250.38,0.0,48.39,101.11,269.52,570.26,0.0,55.63,113.33,66.65,0.0,61.88,114.66,115.9,245.23,0.0,48.26,100.94,272.66,588.74,981.0,54.47,114.76,0.0,0.0,53.03,117.96,117.68,248.51,821.0,99.03650821782517,9.036508217825169,9.036508217825169
